MOBILEAREA,性别,年龄,金额
河南 郑州市,女,41,34530
河南 郑州市,男,34,33619
河南 郑州市,女,31,32173
河南 郑州市,女,26,30700
河南 郑州市,男,45,30506
河南 郑州市,女,28,30100
河南 郑州市,男,25,30100
河南 郑州市,男,40,30084
河南 郑州市,男,46,30081
河南 郑州市,男,26,30081
河南 郑州市,女,33,30081
河南 郑州市,男,40,30081
河南 郑州市,女,29,30081
河南 郑州市,男,32,30006
河南 郑州市,女,26,30005
河南 郑州市,男,37,30005
河南 郑州市,女,50,30004
河南 郑州市,女,24,30002
河南 郑州市,女,30,30000
河南 郑州市,男,35,30000
河南 郑州市,男,30,30000
河南 郑州市,女,43,30000
河南 郑州市,男,26,30000
河南 郑州市,女,24,29513
河南 郑州市,男,25,29337
河南 郑州市,男,28,27078
河南 郑州市,女,23,26616
河南 郑州市,女,28,26002
河南 郑州市,男,25,26000
河南 郑州市,男,27,25800
河南 郑州市,女,26,25081
河南 郑州市,男,25,25081
河南 郑州市,女,33,25001
河南 郑州市,女,27,25001
河南 郑州市,男,31,25000
河南 郑州市,男,29,25000
河南 郑州市,男,26,24813
河南 郑州市,男,42,24537
河南 郑州市,男,29,24524
河南 郑州市,女,52,24000
河南 郑州市,女,26,23042
河南 郑州市,男,50,22720
河南 郑州市,男,29,22084
河南 郑州市,男,34,21782
河南 郑州市,男,33,21313
河南 郑州市,女,24,21122
河南 郑州市,男,28,21022
河南 郑州市,女,31,20933
河南 郑州市,女,33,20644
河南 郑州市,男,33,20281
河南 郑州市,男,26,20229
河南 郑州市,男,23,20107
河南 郑州市,男,27,20100
河南 郑州市,男,32,20081
河南 郑州市,女,33,20081
河南 郑州市,男,38,20081
河南 郑州市,女,49,20081
河南 郑州市,男,43,20081
河南 郑州市,女,45,20081
河南 郑州市,女,56,20081
河南 郑州市,女,34,20081
河南 郑州市,女,28,20014
河南 郑州市,男,44,20012
河南 郑州市,女,26,20006
河南 郑州市,男,44,20006
河南 郑州市,女,29,20004
河南 郑州市,男,30,20004
河南 郑州市,男,29,20004
河南 郑州市,女,30,20003
河南 郑州市,男,31,20003
河南 郑州市,男,25,20002
河南 郑州市,男,32,20002
河南 郑州市,女,22,20001
河南 郑州市,男,25,20001
河南 郑州市,男,29,20001
河南 郑州市,男,26,20000
河南 郑州市,男,26,20000
河南 郑州市,男,24,20000
河南 郑州市,男,31,20000
河南 郑州市,女,25,20000
河南 郑州市,女,31,20000
河南 郑州市,男,21,20000
河南 郑州市,女,27,20000
河南 郑州市,男,37,20000
河南 郑州市,女,28,20000
河南 郑州市,男,36,20000
河南 郑州市,女,33,20000
河南 郑州市,女,25,19700
河南 郑州市,女,26,19522
河南 郑州市,男,47,17324
河南 郑州市,男,31,16517
河南 郑州市,男,27,16357
河南 郑州市,女,24,16001
河南 郑州市,女,35,15320
河南 郑州市,男,27,15103
河南 郑州市,男,36,15009
河南 郑州市,男,35,15003
河南 郑州市,女,29,15001
河南 郑州市,女,32,15000
河南 郑州市,女,26,14667
河南 郑州市,男,23,13670
河南 郑州市,男,26,13039
河南 郑州市,女,21,13000
河南 郑州市,男,23,12896
河南 郑州市,男,28,12701
河南 郑州市,女,38,12502
河南 郑州市,男,32,12250
河南 郑州市,男,28,12104
河南 郑州市,男,28,12049
河南 郑州市,男,25,12011
河南 郑州市,女,24,11762
河南 郑州市,女,29,11090
河南 郑州市,女,28,11054
河南 郑州市,女,28,11034
河南 郑州市,女,36,11000
河南 郑州市,女,31,11000
河南 郑州市,男,26,10511
河南 郑州市,女,27,10500
河南 郑州市,女,26,10204
河南 郑州市,女,28,10200
河南 郑州市,女,44,10108
河南 郑州市,男,23,10100
河南 郑州市,女,25,10059
河南 郑州市,男,26,10041
河南 郑州市,女,52,10041
河南 郑州市,女,32,10017
河南 郑州市,女,49,10014
河南 郑州市,男,27,10007
河南 郑州市,男,44,10007
河南 郑州市,男,44,10006
河南 郑州市,男,24,10006
河南 郑州市,男,35,10005
河南 郑州市,男,62,10005
河南 郑州市,男,26,10004
河南 郑州市,男,24,10003
河南 郑州市,女,42,10003
河南 郑州市,男,27,10002
河南 郑州市,女,41,10002
河南 郑州市,男,34,10002
河南 郑州市,男,27,10002
河南 郑州市,男,26,10001
河南 郑州市,男,37,10001
河南 郑州市,男,36,10001
河南 郑州市,女,31,10001
河南 郑州市,男,26,10001
河南 郑州市,男,29,10001
河南 郑州市,男,50,10001
河南 郑州市,女,26,10001
河南 郑州市,女,27,10001
河南 郑州市,男,33,10000
河南 郑州市,女,31,10000
河南 郑州市,男,32,10000
河南 郑州市,女,33,10000
河南 郑州市,女,32,10000
河南 郑州市,男,33,10000
河南 郑州市,男,35,10000
河南 郑州市,女,35,10000
河南 郑州市,男,33,10000
河南 郑州市,男,33,10000
河南 郑州市,男,34,10000
河南 郑州市,女,36,10000
河南 郑州市,女,26,10000
河南 郑州市,男,26,10000
河南 郑州市,男,27,10000
河南 郑州市,女,27,10000
河南 郑州市,男,27,10000
河南 郑州市,女,27,10000
河南 郑州市,男,25,10000
河南 郑州市,男,24,10000
河南 郑州市,男,25,10000
河南 郑州市,女,26,10000
河南 郑州市,男,26,10000
河南 郑州市,女,30,10000
河南 郑州市,女,30,10000
河南 郑州市,男,30,10000
河南 郑州市,女,28,10000
河南 郑州市,女,29,10000
河南 郑州市,男,29,10000
河南 郑州市,女,29,10000
河南 郑州市,女,47,10000
河南 郑州市,女,42,10000
河南 郑州市,女,34,10000
河南 郑州市,男,47,10000
河南 郑州市,男,52,10000
河南 郑州市,男,27,10000
河南 郑州市,男,27,10000
河南 郑州市,女,42,10000
河南 郑州市,男,43,10000
河南 郑州市,男,26,10000
河南 郑州市,男,31,10000
河南 郑州市,女,51,10000
河南 郑州市,男,44,10000
河南 郑州市,男,26,9122
河南 郑州市,女,32,9026
河南 郑州市,女,22,9019
河南 郑州市,男,47,9001
河南 郑州市,女,30,9000
河南 郑州市,男,28,9000
河南 郑州市,男,26,8248
河南 郑州市,女,51,8019
河南 郑州市,男,28,8008
河南 郑州市,男,26,8002
河南 郑州市,女,24,8000
河南 郑州市,男,25,7967
河南 郑州市,女,27,7524
河南 郑州市,男,24,7402
河南 郑州市,女,27,7105
河南 郑州市,女,28,7001
河南 郑州市,男,32,6852
河南 郑州市,女,27,6400
河南 郑州市,男,30,6025
河南 郑州市,男,38,6010
河南 郑州市,男,33,6005
河南 郑州市,男,30,6001
河南 郑州市,女,26,6000
河南 郑州市,男,32,6000
河南 郑州市,女,27,5700
河南 郑州市,男,25,5400
河南 郑州市,男,29,5130
河南 郑州市,女,53,5032
河南 郑州市,男,33,5019
河南 郑州市,女,36,5010
河南 郑州市,男,16,5003
河南 郑州市,男,36,5003
河南 郑州市,女,25,5002
河南 郑州市,女,25,5001
河南 郑州市,男,27,5000
河南 郑州市,女,36,5000
河南 郑州市,男,37,5000
河南 郑州市,男,35,5000
河南 郑州市,女,26,5000
河南 郑州市,女,28,5000
河南 郑州市,男,28,5000
河南 郑州市,女,36,5000
河南 郑州市,女,33,5000
河南 郑州市,女,29,4989
河南 郑州市,男,25,4973
河南 郑州市,男,45,4625
河南 郑州市,女,42,4200
河南 郑州市,女,30,4027
河南 郑州市,男,37,4026
河南 郑州市,男,26,4016
河南 郑州市,男,38,4000
河南 郑州市,男,22,4000
河南 郑州市,男,23,4000
河南 郑州市,男,27,4000
河南 郑州市,男,36,3909
河南 郑州市,女,28,3500
河南 郑州市,女,21,3308
河南 郑州市,男,25,3300
河南 郑州市,男,24,3131
河南 郑州市,男,27,3010
河南 郑州市,男,33,3005
河南 郑州市,女,27,3002
河南 郑州市,女,42,3000
河南 郑州市,女,22,3000
河南 郑州市,男,30,2504
河南 郑州市,男,29,2486
河南 郑州市,男,37,2434
河南 郑州市,男,41,2300
河南 郑州市,男,25,2207
河南 郑州市,男,26,2060
河南 郑州市,男,33,2029
河南 郑州市,男,33,2006
河南 郑州市,男,24,2004
河南 郑州市,女,27,2004
河南 郑州市,男,27,2002
河南 郑州市,男,30,2002
河南 郑州市,男,36,2001
河南 郑州市,男,29,2000
河南 郑州市,女,31,2000
河南 郑州市,男,23,2000
河南 郑州市,男,27,2000
河南 郑州市,男,28,2000
河南 郑州市,男,28,2000
河南 郑州市,女,27,2000
河南 郑州市,男,22,2000
河南 郑州市,男,18,2000
河南 郑州市,男,22,2000
河南 郑州市,男,48,1990
河南 郑州市,男,37,1884
河南 郑州市,男,27,1857
河南 郑州市,男,45,1607
河南 郑州市,男,25,1501
河南 郑州市,女,25,1200
河南 郑州市,女,22,1100
河南 郑州市,女,25,1026
河南 郑州市,男,33,1015
河南 郑州市,男,31,1006
河南 郑州市,男,31,1002
河南 郑州市,女,28,1002
河南 郑州市,男,30,1001
河南 郑州市,男,28,1001
河南 郑州市,男,29,1001
河南 郑州市,男,31,1001
河南 郑州市,男,37,1000
河南 郑州市,男,27,1000
河南 郑州市,男,29,1000
河南 郑州市,男,28,1000
河南 郑州市,男,29,1000
河南 郑州市,女,29,1000
河南 郑州市,男,29,1000
河南 郑州市,男,26,1000
河南 郑州市,女,34,1000
河南 郑州市,女,25,1000
河南 郑州市,女,21,1000
河南 郑州市,男,26,1000
河南 郑州市,男,25,1000
河南 郑州市,男,23,1000
河南 郑州市,男,23,1000
河南 郑州市,男,22,1000
河南 郑州市,男,26,983
河南 郑州市,女,29,926
河南 郑州市,男,30,893
河南 郑州市,女,25,801
河南 郑州市,男,37,742
河南 郑州市,男,34,601
河南 郑州市,男,27,595
河南 郑州市,男,33,522
河南 郑州市,男,25,514
河南 郑州市,男,43,506
河南 郑州市,男,25,503
河南 郑州市,女,25,500
河南 郑州市,女,33,500
河南 郑州市,男,29,500
河南 郑州市,男,24,500
河南 郑州市,女,23,500
河南 郑州市,女,24,461
河南 郑州市,男,32,404
河南 郑州市,男,27,402
河南 郑州市,女,37,402
河南 郑州市,男,23,400
河南 郑州市,男,31,385
河南 郑州市,男,36,347
河南 郑州市,女,32,335
河南 郑州市,男,21,333
河南 郑州市,男,34,313
河南 郑州市,男,28,311
河南 郑州市,男,24,307
河南 郑州市,女,26,300
河南 郑州市,女,23,300
河南 郑州市,女,43,300
河南 郑州市,男,34,210
河南 郑州市,女,24,202
河南 郑州市,男,25,202
河南 郑州市,女,24,201
河南 郑州市,男,35,201
河南 郑州市,男,40,201
河南 郑州市,男,24,200
河南 郑州市,男,23,200
河南 郑州市,男,23,200
河南 郑州市,男,27,200
河南 郑州市,男,23,200
河南 郑州市,男,38,200
河南 郑州市,男,31,200
河南 郑州市,男,34,200
河南 郑州市,男,45,200
河南 郑州市,男,28,128
河南 郑州市,男,32,109
河南 郑州市,男,25,107
河南 郑州市,男,34,103
河南 郑州市,女,29,102
河南 郑州市,男,29,101
河南 郑州市,男,25,101
河南 郑州市,女,19,100
河南 郑州市,男,39,100
河南 郑州市,男,19,100
河南 郑州市,男,19,100
河南 郑州市,女,37,100
河南 郑州市,男,39,100
河南 郑州市,男,19,100
河南 郑州市,女,27,100
河南 郑州市,女,21,100
河南 郑州市,女,33,100
河南 郑州市,女,29,100
河南 郑州市,男,61,100
河南 郑州市,男,22,100
河南 郑州市,女,21,100
河南 郑州市,女,21,100
河南 郑州市,男,62,100
河南 郑州市,男,30,100
河南 郑州市,女,29,100
河南 郑州市,男,33,100
河南 郑州市,男,21,100
河南 郑州市,女,29,100
河南 郑州市,男,29,100
河南 郑州市,女,48,100
河南 郑州市,男,28,100
河南 郑州市,男,26,100
河南 郑州市,男,27,100
河南 郑州市,女,28,100
河南 郑州市,男,37,100
河南 郑州市,男,28,100
河南 郑州市,男,28,100
河南 郑州市,男,60,100
河南 郑州市,男,33,100
河南 郑州市,男,16,100
河南 郑州市,男,32,100
河南 郑州市,女,28,100
河南 郑州市,男,27,100
河南 郑州市,男,31,100
河南 郑州市,女,24,100
河南 郑州市,男,24,100
河南 郑州市,女,25,100
河南 郑州市,男,25,100
河南 郑州市,女,24,100
河南 郑州市,女,56,100
河南 郑州市,男,27,100
河南 郑州市,男,57,100
河南 郑州市,男,24,100
河南 郑州市,女,50,100
河南 郑州市,男,51,100
河南 郑州市,男,30,100
河南 郑州市,男,25,100
河南 郑州市,男,24,100
河南 郑州市,女,30,100
河南 郑州市,男,30,100
河南 郑州市,女,25,100
河南 郑州市,男,26,100
河南 郑州市,女,25,100
河南 郑州市,女,25,100
河南 郑州市,男,51,100
河南 郑州市,男,25,100
河南 郑州市,女,31,100
河南 郑州市,女,30,100
河南 郑州市,男,25,100
河南 郑州市,男,29,100
河南 郑州市,男,20,100
河南 郑州市,男,29,100
河南 郑州市,女,49,100
河南 郑州市,男,26,100
河南 郑州市,男,23,100
河南 郑州市,女,26,100
河南 郑州市,女,26,100
河南 郑州市,男,20,100
河南 郑州市,男,26,100
河南 郑州市,女,26,100
河南 郑州市,男,26,100
河南 郑州市,女,63,100
河南 郑州市,男,31,100
河南 郑州市,女,23,100
河南 郑州市,男,28,100
河南 郑州市,男,26,100
河南 郑州市,男,34,59
河南 郑州市,男,24,50
河南 郑州市,男,38,50
河南 郑州市,男,29,50
河南 郑州市,男,25,44
河南 郑州市,女,26,36
河南 郑州市,男,20,34
河南 郑州市,男,20,33
河南 郑州市,男,26,28
河南 郑州市,女,47,25
河南 郑州市,男,27,18
河南 郑州市,女,26,13
河南 郑州市,男,29,10
河南 郑州市,男,30,10
河南 郑州市,男,24,10
河南 郑州市,男,24,10
河南 郑州市,男,35,10
河南 郑州市,男,32,7
河南 郑州市,男,23,6
河南 郑州市,男,23,5
河南 郑州市,男,26,4
河南 郑州市,男,27,4
河南 郑州市,男,19,4
河南 郑州市,男,28,3
河南 郑州市,男,21,2
河南 郑州市,男,24,2
河南 郑州市,男,36,2
河南 郑州市,男,25,2
河南 郑州市,男,27,2
河南 郑州市,女,26,1
河南 郑州市,男,49,1
河南 郑州市,男,25,1
河南 郑州市,男,32,1
河南 郑州市,男,22,1
河南 郑州市,女,36,1
河南 郑州市,女,20,1
河南 郑州市,女,23,1
河南 郑州市,男,27,0
河南 郑州市,男,34,0
河南 郑州市,男,37,0
河南 郑州市,男,29,0
河南 郑州市,男,29,0
河南 郑州市,男,29,0
河南 郑州市,女,28,0
河南 郑州市,男,22,0
河南 郑州市,男,23,0
河南 郑州市,男,25,0
河南 郑州市,男,35,0
河南 郑州市,男,26,0
河南 郑州市,男,27,0
河南 郑州市,男,18,0
河南 郑州市,男,27,0
河南 郑州市,男,23,0
河南 郑州市,女,45,0
河南 郑州市,男,25,0
河南 郑州市,男,30,0
河南 郑州市,男,26,0
河南 许昌市,男,31,381605
河南 许昌市,男,26,300001
河南 许昌市,男,39,270200
河南 许昌市,男,36,192678
河南 许昌市,男,44,160953
河南 许昌市,男,51,155000
河南 许昌市,男,51,135011
河南 许昌市,男,46,115087
河南 许昌市,男,50,108293
河南 许昌市,男,29,64967
河南 许昌市,女,27,63975
河南 许昌市,女,28,60044
河南 许昌市,男,30,45985
河南 许昌市,男,23,29849
河南 许昌市,男,35,25001
河南 许昌市,男,29,15000
河南 许昌市,男,47,12441
河南 许昌市,男,29,10404
河南 许昌市,男,25,10000
河南 许昌市,女,22,10000
河南 许昌市,女,27,9000
河南 许昌市,男,31,7003
河南 许昌市,男,24,6500
河南 许昌市,男,30,2001
河南 许昌市,男,25,1505
河南 许昌市,男,48,200
河南 许昌市,男,26,200
河南 许昌市,男,62,100
河南 许昌市,男,20,100
河南 许昌市,男,18,100
河南 许昌市,男,26,100
河南 许昌市,男,32,100
河南 许昌市,女,30,100
河南 许昌市,男,23,100
河南 许昌市,女,44,100
河南 许昌市,女,24,100
河南 许昌市,女,23,100
河南 许昌市,女,32,100
河南 许昌市,男,28,34
河南 许昌市,男,21,4
河南 许昌市,男,26,2
河南 许昌市,男,30,2
河南 许昌市,男,31,2
河南 许昌市,男,28,2
河南 许昌市,男,25,0
河南 许昌市,男,25,0
河南 焦作市,女,40,2000000
河南 焦作市,男,41,1490497
河南 焦作市,男,55,1013441
河南 焦作市,女,37,817675
河南 焦作市,女,34,608234
河南 焦作市,男,60,538176
河南 焦作市,男,44,415500
河南 焦作市,女,41,411000
河南 焦作市,女,34,345917
河南 焦作市,男,39,223593
河南 焦作市,女,28,198488
河南 焦作市,男,26,180002
河南 焦作市,女,56,162022
河南 焦作市,男,30,134639
河南 焦作市,男,33,126601
河南 焦作市,男,42,125200
河南 焦作市,女,28,116876
河南 焦作市,女,26,116007
河南 焦作市,男,29,111500
河南 焦作市,女,45,101125
河南 焦作市,女,57,100019
河南 焦作市,男,28,99678
河南 焦作市,女,25,90183
河南 焦作市,男,25,85511
河南 焦作市,男,42,71081
河南 焦作市,男,29,67470
河南 焦作市,女,60,62038
河南 焦作市,女,41,60125
河南 焦作市,男,28,52074
河南 焦作市,男,27,43384
河南 焦作市,男,32,30000
河南 焦作市,女,39,28081
河南 焦作市,女,36,25104
河南 焦作市,男,40,24800
河南 焦作市,男,26,24031
河南 焦作市,男,44,20081
